case_idx,target,target_family,model,noise,num_features,selected_ridge,condition_number,effective_rank,coeff_norm,r2_vis_clean,r2_vis_train,r2_full,r2_ext,heldout_rms,ext_outer_rms,ext_outer_pred_rms,max_abs_ext_pred,omega_t,omega_f,dir_t,dir_f
0,j0_carrier,J0,toric_j0_generic_matched13,0.01,13,1e-06,1.2031741084560474,12.97924510649851,3.4633907131960004,0.05195427211044901,0.052242643840236025,-0.05722859452003304,-0.07102538024136029,0.7562490262561874,0.7414611741707534,0.15205471768558557,0.42326130207622775,0.45460059892302873,0.39,0.9976969473879868,0.06782920589755372
0,j0_carrier,J0,toric_j0_cluster_matched13,0.01,13,1e-08,31.55056941256085,8.294498624010922,14.592374136494337,0.9999975809280428,0.9999149406273511,0.9999932223121035,0.9999824548873193,0.0022826654177447963,0.004001111542572365,0.711884546040556,1.0071261040192463,0.45460059892302873,0.39,0.9976969473879868,0.06782920589755372
0,j0_carrier,J0,full_j1,0.01,7,1e-06,1.101151160732916,6.99747212019436,14.540242564416511,0.9999985562756253,0.9999139640526815,0.9999974353821686,0.9999958296739416,0.0013223587912022194,0.0017809189416965459,0.7101138592198478,1.0020344918742787,0.45460059892302873,0.39,0.9976969473879868,0.06782920589755372
0,j0_carrier,J0,full_j2,0.01,13,1e-06,3.7315620497154365,12.192931875466016,14.53123911280811,0.9999975037773774,0.9999150158926822,0.9999915919630672,0.99997435294504,0.0025839839209322855,0.004939387523602538,0.7124119182773451,1.0116445293879233,0.45460059892302873,0.39,0.9976969473879868,0.06782920589755372
0,j0_carrier,J0,directional_j2_one,0.01,7,1e-06,2.693447733894166,6.59548632321196,14.535874016556383,0.9999985285835433,0.9999139911581644,0.9999970901838444,0.9999944340516255,0.001433292372406053,0.0021386745515051767,0.711174205691624,1.0048163897649411,0.45460059892302873,0.39,0.9976969473879868,0.06782920589755372
0,j0_carrier,J0,dct_matched13,0.01,13,1e-06,1.0000000000000033,13.0,14.442266792718822,0.9865555626267556,0.9865083292424146,-0.2778920058331191,-0.5179966437987151,1.0813155091076878,0.9621402266561603,0.7056997167773669,1.1541467239259762,0.45460059892302873,0.39,0.9976969473879868,0.06782920589755372
0,j0_carrier,J0,coord_shuffle_full_j2,0.01,13,1e-06,3.942778636213458,12.159299696930983,1.329096752931796,0.002897550965034079,0.0029933831489366014,-0.0071267828625518614,-0.005523038511393574,0.7107345941653362,0.7116681414578145,0.05248065729244938,0.1511419538380166,0.45460059892302873,0.39,0.9976969473879868,0.06782920589755372
0,j1_time_envelope,J1,axis_j0,0.0,5,1e-06,1.4613257071258936,4.964149796238107,2.3921452069415876,0.0727871739253968,0.0727871739253968,-0.12667040684951192,-0.031975678447075495,0.8291045604569539,1.0529720946029102,0.11743442307121003,0.16159865883290764,0.45460059892302873,0.39,0.9976969473879868,0.06782920589755372
0,j1_time_envelope,J1,toric_j0_single,0.0,3,1e-06,1.0511463665903937,2.999378252896405,0.00041992311167525005,2.242948604624928e-09,2.242948604624928e-09,-3.057247797144669e-07,6.32742531703201e-08,0.7630815383417211,1.0599183723422747,2.0230460728272632e-05,2.8741863351806402e-05,0.45460059892302873,0.39,0.9976969473879868,0.06782920589755372
0,j1_time_envelope,J1,toric_j0_generic_matched13,0.0,13,1e-06,1.2031741084560474,12.97924510649851,2.735384240731716,0.09868560138682103,0.09868560138682103,-0.09973446043741685,-0.012955095149510987,0.8194916830212894,1.0448021340487956,0.13676743407862849,0.2933914210445734,0.45460059892302873,0.39,0.9976969473879868,0.06782920589755372
0,j1_time_envelope,J1,toric_j0_cluster_matched13,0.0,13,1e-06,31.55056941256085,8.294498624010922,13.854447783051963,0.9989752550368182,0.9989752550368182,0.9886098160140916,0.9517128194332674,0.09089688415659067,0.27196090942036305,0.8085158830230308,1.3379093802614572,0.45460059892302873,0.39,0.9976969473879868,0.06782920589755372
0,j1_time_envelope,J1,full_j1,0.0,7,1e-06,1.101151160732916,6.99747212019436,8.866661108965232,0.999999999999,0.999999999999,0.999999999999,0.999999999999,7.630801303716389e-07,1.0599145956168464e-06,1.0599174389730988,1.981424491675494,0.45460059892302873,0.39,0.9976969473879868,0.06782920589755372
0,j1_time_envelope,J1,full_j2,0.0,13,1e-06,3.7315620497154365,12.192931875466016,8.86666107053978,0.9999999999989957,0.9999999999989957,0.9999999999989803,0.9999999999989729,7.721571294384014e-07,1.076012039055891e-06,1.059917432711922,1.9814245348853339,0.45460059892302873,0.39,0.9976969473879868,0.06782920589755372
0,j1_time_envelope,J1,directional_j2_one,0.0,7,1e-06,2.693447733894166,6.59548632321196,8.847491187470489,0.9956151627343961,0.9956151627343961,0.9954757295454757,0.9954094388653402,0.05154004100514851,0.07205958108811653,1.0584223564687953,2.089318502678964,0.45460059892302873,0.39,0.9976969473879868,0.06782920589755372
